niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
B1,tauchen,,dalmak,"taucht, tauchte, ist/hat getaucht",Verb,Ich möchte im Urlaub wieder tauchen gehen.,"tauchen, taucht, tauchte, ist/hat getaucht",B1.pdf
B1,tauschen,,"değiştirmek, takas etmek","tauscht, tauschte, hat getauscht",Verb,1. Ich würde meinen Kuchen gegen dein Brot tauschen. 2. Wollen wir die Plätze tauschen?,"tauschen, tauscht, tauschte, hat getauscht",B1.pdf
B1,Technik,die,"teknik, teknoloji",-en,Nomen,"1. Ich verstehe nicht viel von Technik. 2. Um die Aufgaben zu lösen, brauchst du eine gute Arbeitstechnik.","die Technik, -en",B1.pdf
B1,technisch,,teknik,,Sonstiges,1. Es gab ein technisches Problem. 2. Sind Sie technisch interessiert?,technisch,B1.pdf
B1,Technologie,die,teknoloji,-n,Nomen,Große Fortschritte gab es in der Technologie.,"die Technologie, -n",B1.pdf
B1,Tee,der,çay,,Nomen,1. Bitte einen Tee mit Zitrone. 2. Was kostet dieser Tee hier?,der Tee,B1.pdf
B1,Tee ziehen lassen,,çayı demlenmeye bırakmak,,Sonstiges,Diesen Tee sollte man 10 Minuten ziehen lassen.,Tee ziehen lassen,B1.pdf
B1,teilen,,"paylaşmak, bölmek","teilt, teilte, hat geteilt",Verb,1. Mein Mann und ich teilen uns die Arbeit. 2. Wollen wir uns eine Pizza teilen? 3. Was machst du mit dem Gewinn? – Ich teile ihn mit meiner Familie.,"teilen, teilt, teilte, hat geteilt",B1.pdf
B1,Teil,das,parça,-e,Nomen,Dieses Teil müssen wir erst bestellen.,"das Teil, -e",B1.pdf
B1,Teil,der,"parça, bölüm",-e,Nomen,1. Was steht in dem Brief? Ich habe den ersten Teil nicht verstanden 2. Der Film hat zwei Teile. Heute kommt Teil 1. 3. Gefällt dir der neue Job? – Nur zum Teil.,"der Teil, -e",B1.pdf
B1,Teilzeit,die,yarı zamanlı çalışma,,Nomen,Ich arbeite im Moment nur Teilzeit.,die Teilzeit,B1.pdf
B1,teilnehmen,,katılmak,"nimmt teil, nahm teil, hat teilgenommen",Verb,Leider konnte ich an dem Kurs nicht regelmäßig teilnehmen.,"teilnehmen, nimmt teil, nahm teil, hat teilgenommen",B1.pdf
B1,Teilnahme,die,katılım,-n,Nomen,Die Teilnahme am Gewinnspiel ist kostenlos.,"die Teilnahme, -n",B1.pdf
B1,Teilnehmer,der,katılımcı,"die Teilnehmerin, -nen",Nomen,- Die Teilnehmerinnen aus unserem Kurs kommen aus verschiedenen Ländern.,"der Teilnehmer, die Teilnehmerin, -nen",B1.pdf
B1,telefonieren,,telefonla konuşmak,"telefoniert, telefonierte, hat telefoniert",Verb,1. Ich muss kurz telefonieren. 2. Mein Mann telefoniert gerade. Können Sie später noch einmal anrufen?,"telefonieren, telefoniert, telefonierte, hat telefoniert",B1.pdf
B1,Telefon,das,telefon,-e,Nomen,1. Darf ich bitte Ihr Telefon benutzen? 1. Stell bitte schon mal die Teller auf den Tisch! 2. Willst du noch einen Teller Suppe?,"das Telefon, -e",B1.pdf
B1,Teller,der,tabak,-,Nomen,1. Darf ich bitte Ihr Telefon benutzen? 1. Stell bitte schon mal die Teller auf den Tisch! 2. Willst du noch einen Teller Suppe?,"der Teller, -",B1.pdf
B1,Temperatur,die,"sıcaklık, ısı derecesi",-en,Nomen,Die Temperaturen steigen heute um 10 Grad.,"die Temperatur, -en",B1.pdf
B1,Tempo,das,"hız, tempo",,Nomen,"1. Hier darfst du nur Tempo 30 fahren. 2. Achtung, hier ist eine Tempo-30-Zone!",das Tempo,B1.pdf
B1,Tennis,das,tenis,,Nomen,Ich spiele gern Tennis.,das Tennis,B1.pdf
B1,Teppich,der,halı,-e,Nomen,1. Ich habe mir einen neuen Teppich gekauft. 2. Habt ihr in eurer neuen Wohnung Teppich oder einen Holzfußboden?,"der Teppich, -e",B1.pdf
B1,Termin,der,randevu,-e,Nomen,Als Termin schlage ich den 3. Mai vor.,"der Termin, -e",B1.pdf
B1,Terminkalender,der,"ajanda, randevu defteri",,Nomen,- Hast du unser Treffen schon in deinen Terminkalender eingetragen?,"der Terminkalender,",B1.pdf
B1,Terrasse,die,teras,-n,Nomen,Setzen wir uns auf die Terrasse!,"die Terrasse, -n",B1.pdf
B1,testen,,"test etmek, denemek","testet, testete, hat getestet",Verb,Testen Sie unsere Angebote kostenlos.,"testen, testet, testete, hat getestet",B1.pdf
B1,Test,der,"test, sınav",-s,Nomen,Ich bin ganz sicher: Du wirst den Test schaffen.,"der Test, -s",B1.pdf
B1,teuer,,pahalı,,Sonstiges,Ich finde das Geschäft nicht teuer.,teuer,B1.pdf
B1,Text,der,metin,-e,Nomen,Lesen Sie den Text.,"der Text, -e",B1.pdf
B1,Theater,das,tiyatro,-,Nomen,Wir gehen nächste Woche ins Theater.,"das Theater, -",B1.pdf
B1,Thema,das,konu,Themen,Nomen,Wir haben im Kurs viel über das Thema Umwelt gesprochen.,"das Thema, Themen",B1.pdf
B1,theoretisch,,"teorik, kuramsal",,Sonstiges,Ich habe die theoretische Prüfung bestanden. Nach der praktischen habe ich den Führerschein.,theoretisch,B1.pdf
B1,Theorie,die,"teori, kuram",-n,Nomen,Das ist die Theorie. In der Praxis ist vieles ganz anders.,"die Theorie, -n",B1.pdf
B1,Therapie,die,"tedavi, terapi",-n,Nomen,Die Therapie hat geholfen. Es geht mir schon viel besser.,"die Therapie, -n",B1.pdf
B1,Ticket,das,bilet,-s,Nomen,1. Wir müssen die Tickets für unseren Flug ausdrucken. 2. Ich kaufe heute Tickets für das Konzert.,"das Ticket, -s",B1.pdf
B1,tief,,derin,,Sonstiges,"1. Vorsicht, Kinder! Das Wasser ist hier sehr tief. 2. Der Schrank ist drei Meter breit und 60 Zentimeter tief. 3. Bitte jetzt tief einatmen!",tief,B1.pdf
B1,Tier,das,hayvan,-e,Nomen,Er mag Tiere sehr und geht darum oft in den Zoo.,"das Tier, -e",B1.pdf
B1,Haustier,das,evcil hayvan,-e,Nomen,"Hat deine Familie ein Haustier? − Ja, wir haben einen Hund.","das Haustier, -e",B1.pdf
B1,Tierpark,der,hayvanat bahçesi,-s,Nomen,Wollen wir am Samstag mit den Kindern in den Tierpark gehen?,"der Tierpark, -s",B1.pdf
B1,Tipp,der,"tavsiye, ipucu",-s,Nomen,Kannst du mir einen Tipp geben? Wo finde ich billige Möbel?,"der Tipp, -s",B1.pdf
B1,tippen,,"yazmak, daktilo etmek","tippt, tippte, hat getippt",Verb,Wie schnell kannst du tippen?,"tippen, tippt, tippte, hat getippt",B1.pdf
B1,Tisch,der,masa,-e,Nomen,Das Essen steht schon auf dem Tisch.,"der Tisch, -e",B1.pdf
B1,Titel,der,"başlık, unvan",-,Nomen,"1. Wie heißt der Film? – Ich weiß den Titel nicht mehr. 2. Haben Sie einen Titel? – Ja, Doktor.","der Titel, -",B1.pdf
B1,Tochter,die,kız evlat,¨-,Nomen,Das ist meine Tochter Katharina.,"die Tochter, ¨-",B1.pdf
B1,Tod,der,ölüm,,Nomen,Ich habe ihn vor seinem Tod noch einmal gesehen.,der Tod,B1.pdf
B1,tödlich,,ölümcül,,Sonstiges,Dieses Gift kann für den Menschen tödlich sein.,tödlich,B1.pdf
B1,Toilette,die,tuvalet,-n,Nomen,"Wo ist die Toilette, bitte?","die Toilette, -n",B1.pdf
B1,tolerant,,"hoşgörülü, tolerant",,Sonstiges,Die Nachbarn hören oft laut Musik. Wir müssen sehr tolerant sein.,tolerant,B1.pdf
B1,toll,,"harika, muhteşem",,Sonstiges,1. Ich habe mir ein tolles Kleid gekauft. 2. Unser Urlaub war toll.,toll,B1.pdf
B1,Tomate,die,domates,-n → A: Paradeiser,Nomen,Kauf bitte noch Tomaten auf dem Markt.,"die Tomate, -n → A: Paradeiser",B1.pdf
B1,Topf,der,tencere,"¨-e (D, A) → CH: Pfanne",Nomen,1. Dieses Jahr haben wir keine Töpfe mit Blumen auf dem Balkon. 2. Hast du keinen größeren Topf? Ich möchte Kartoffeln kochen. → (CH: Pfanne),"der Topf, ¨-e (D, A) → CH: Pfanne",B1.pdf
B1,Tor,das,"kapı, gol",-e,Nomen,1. Hinter dem Tor geht es zur Fabrik. 2. Die Mannschaft konnte vier Tore schießen.,"das Tor, -e",B1.pdf
B1,Torte,die,"pasta, turta",-n,Nomen,Zum Geburtstag backe ich dir eine Torte.,"die Torte, -n",B1.pdf
B1,tot,,ölü,,Sonstiges,Meine Großeltern sind schon lange tot.,tot,B1.pdf
B1,Tote,der,"ölü, ölen kişi",-n,Nomen,Bei dem Unfall gab es zwei Tote.,"der Tote, -n",B1.pdf
B1,Tote,die,"ölü, ölen kişi",-n,Nomen,Bei dem Unfall gab es zwei Tote.,"die Tote, -n",B1.pdf
B1,total,,"tamamen, son derece",,Sonstiges,Der Film war total langweilig.,total,B1.pdf
B1,Tourismus,der,turizm,,Nomen,In dieser Gegend gibt es viel Tourismus.,der Tourismus,B1.pdf
B1,Tourist,der,turist,-en,Nomen,Es kommen immer mehr Touristen in unsere Stadt.,"der Tourist, -en",B1.pdf
B1,Touristin,die,kadın turist,-nen,Nomen,Es kommen immer mehr Touristen in unsere Stadt.,"die Touristin, -nen",B1.pdf
B1,Tradition,die,gelenek,-en,Nomen,Eine große Hochzeit mit vielen Leuten ist bei uns Tradition.,"die Tradition, -en",B1.pdf
B1,traditionell,,geleneksel,,Sonstiges,Ich mag die traditionelle Küche.,traditionell,B1.pdf
B1,tragen,,"taşımak, giymek","trägt, trug, hat getragen",Verb,1. Lass mich den Koffer tragen. Der ist zu schwer für dich. 2. Mein Bruder trägt eine Brille. 3. Die Kosten trägt die Krankenkasse.,"tragen, trägt, trug, hat getragen",B1.pdf
B1,trainieren,,"antrenman yapmak, çalışmak","trainiert, trainierte, hat trainiert",Verb,Wir trainieren einmal pro Woche im Sportverein.,"trainieren, trainiert, trainierte, hat trainiert",B1.pdf
B1,Trainer,der,"antrenör, çalıştırıcı","die Trainerin, -nen",Nomen,- Ich finde unseren Trainer sehr nett.,"der Trainer, die Trainerin, -nen",B1.pdf
B1,Training,das,antrenman,-s,Nomen,1. Jeden Dienstag ist Training. 2. Ich gehe jede Woche zum Training.,"das Training, -s",B1.pdf
B1,Tram,das,tramvay,"-s → D, A: Straßenbahn",Nomen,Fahren wir mit dem Tram oder dem Bus?,"das Tram, -s → D, A: Straßenbahn",B1.pdf
B1,Träne,die,gözyaşı,"-n transportieren, transportiert, transportierte, hat transportiert",Nomen,Sie trocknet dem Kind die Tränen. Wie willst du die Möbel denn transportieren?,"die Träne, -n transportieren, transportiert, transportierte, hat transportiert",B1.pdf
B1,Transport,der,"taşıma, nakliye",-e,Nomen,Was kostet der Transport?,"der Transport, -e",B1.pdf
B1,träumen,,"hayal kurmak, rüya görmek","träumt, träumte, hat geträumt",Verb,1. Ich habe schlecht geträumt. 2. Ich träume von einem großen Haus mit Garten.,"träumen, träumt, träumte, hat geträumt",B1.pdf
B1,Traum,der,"hayal, rüya",¨-e,Nomen,Mein Traum ist ein eigenes Geschäft.,"der Traum, ¨-e",B1.pdf
B1,Traum-,,"hayal-, rüya-",,Sonstiges,Mein Traumberuf ist Feuerwehrmann.,Traum-,B1.pdf
B1,traurig,,üzgün,,Sonstiges,1. Ich bin traurig. Ich darf nicht mitfahren. 2. Das war ein sehr trauriger Film.,traurig,B1.pdf
B1,treffen,,"buluşmak, karşılaşmak","trifft, traf, hat getroffen",Verb,1. Wir treffen uns immer freitags. 2. Ich habe Petra zufällig in der Stadt getroffen.,"treffen, trifft, traf, hat getroffen",B1.pdf
B1,Treffpunkt,der,"buluşma noktası, buluşma yeri",-e,Nomen,Unser Treffpunkt ist um 17 Uhr am Hauptbahnhof.,"der Treffpunkt, -e",B1.pdf
B1,treiben,,"yapmak, uğraşmak","treibt, trieb, hat getrieben",Verb,Welchen Sport treibst du?,"treiben, treibt, trieb, hat getrieben",B1.pdf
B1,sich trennen,,ayrılmak,"trennt, trennte, hat getrennt",Verb,1. Wir leben getrennt. 2. Meine Freundin und ihr Mann haben sich getrennt. 3. Wir müssen den Müll trennen. Das kommt zum Altpapier.,"(sich) trennen, trennt, trennte, hat getrennt",B1.pdf
B1,Trennung,die,ayrılık,-en,Nomen,"1. Die Trennung von der Familie war schwierig. 2. Meine Kollegin ist noch nicht geschieden, aber sie lebt in Trennung.","die Trennung, -en",B1.pdf
B1,getrennt leben,,ayrı yaşamak,,Sonstiges,Ich lebe getrennt von meiner Frau.,getrennt leben,B1.pdf
B1,Treppe,die,merdiven,"-n (D, CH) → A: Stiege",Nomen,1. Wo ist die Toilette? – Die Treppe hoch und dann links. 2. Meine Oma kann nicht gut Treppen steigen.,"die Treppe, -n (D, CH) → A: Stiege",B1.pdf
B1,Treppenhaus,das,merdiven boşluğu,"¨-er (D, CH) → A: Stiegenhaus",Nomen,Im Treppenhaus ist kein Licht.,"das Treppenhaus, ¨-er (D, CH) → A: Stiegenhaus",B1.pdf
B1,treten,,"basmak, adım atmak, tekme atmak","tritt, trat, hat/ist getreten",Verb,1. Ich bin in ein Stück Glas getreten. 2. Au! Du hast mich getreten!,"treten, tritt, trat, hat/ist getreten",B1.pdf
B1,treu,,sadık,,Sonstiges,Herr Maier ist ein treuer Kunde von uns.,treu,B1.pdf
B1,trinken,,içmek,"trinkt, trank, hat getrunken",Verb,Trinken Sie einen Tee mit uns?,"trinken, trinkt, trank, hat getrunken",B1.pdf
B1,Trinkgeld,das,bahşiş,-er,Nomen,Ich habe dem Kellner zwei Euro Trinkgeld gegeben.,"das Trinkgeld, -er",B1.pdf
B1,trocken,,kuru,,Sonstiges,1. Die Wäsche ist noch nicht trocken. 2. Hoffentlich regnet es bald. Alles ist ganz trocken. 3. Bitte einen trockenen Wein.,trocken,B1.pdf
B1,trocknen,,"kurutmak, kurumak","trocknet, trocknete, hat/ist getrocknet",Verb,1. Ich habe mir die Haare getrocknet. 2. Die Farbe ist schnell getrocknet.,"trocknen, trocknet, trocknete, hat/ist getrocknet",B1.pdf
B1,Tropfen,die,damla,(Pl.),Nomen,1. Hast du die Tropfen schon genommen? 2. Wegen der paar Regentropfen brauchst du doch keinen Schirm.,die Tropfen (Pl.),B1.pdf
B1,Trottoir,das,kaldırım,"-s (CH) → Gehsteig (D, A)",Nomen,Das Velofahren auf dem Trottoir ist nicht erlaubt.,"das Trottoir, -s (CH) → Gehsteig (D, A)",B1.pdf
B1,trotz,,rağmen,,Sonstiges,Trotz Grippe bin ich zur Arbeit gegangen.,trotz,B1.pdf
B1,trotzdem,,"yine de, buna rağmen",,Sonstiges,Es war ziemlich kalt. Trotzdem bin ich schwimmen gegangen.,trotzdem,B1.pdf
B1,Tuch,das,"örtü, bez, eşarp",¨-er,Nomen,1. Wo hast du dieses schöne Tuch gekauft? 2. Die Handtücher sind im Schrank ganz oben. 3. Hast du ein Taschentuch für mich?,"das Tuch, ¨-er",B1.pdf
B1,tun,,yapmak,"tut, tat, hat getan",Verb,1. Ich habe heute viel zu tun. 2. Was kann ich für Sie tun? 3. Ich habe zu viel Zucker in den Kaffee getan. 4. Es tut mir leid. Ich kann nicht kommen. 5. Der Arm tut mir weh. 6. Ich habe endlich mal ausgeschlafen. Das hat gut getan.,"tun, tut, tat, hat getan",B1.pdf
B1,Tür,die,kapı,-en,Nomen,Machen Sie bitte die Tür zu! Es zieht.,"die Tür, -en",B1.pdf
B1,Turm,der,kule,¨-e,Nomen,"Kommen Sie auf den Turm, von hier sieht man die ganze Stadt.","der Turm, ¨-e",B1.pdf
B1,Tüte,die,"poşet, torba",-n,Nomen,Brauchen Sie eine Tüte für den Salat?,"die Tüte, -n",B1.pdf
B1,Typ,der,"tip, adam",-en,Nomen,1. Mein Nachbar ist ein netter Typ. 2. Was für ein Typ bist du? Was machst du gerne? 3. Kennen Sie sich mit den verschiedenen Typen aus? Auch mit meinem Auto?,"der Typ, -en",B1.pdf
B1,typisch,,tipik,,Sonstiges,"1. Im Hotel gab es typisch deutsches Essen. 2. Er kommt wieder zu spät, das ist typisch. 3. Diese Musik ist typisch für dieses Land.",typisch,B1.pdf
B1,U-Bahn,die,metro,-en,Nomen,Ich fahre mit der U-Bahn.,"die U-Bahn, -en",B1.pdf
B1,üben,,"alıştırma yapmak, çalışmak",,Sonstiges,Ich lerne gerade Gitarre spielen. Ich übe jeden Tag zwei Stunden.,üben,B1.pdf
B1,Übung,die,"alıştırma, egzersiz, pratik",-en,Nomen,1. Diese Übung war sehr schwer. 2. Ich fahre nicht oft Auto. Mir fehlt die Übung.,"die Übung, -en",B1.pdf
B1,über,,"üzerinden, karşıdan karşıya",,Sonstiges,"1. Die Müllers wohnen direkt über uns. 2. Pass bitte auf, wenn du über die Straße gehst. 3. Fahren Sie über Stuttgart oder über Würzburg? 4. Übers Wochenende fahren wir in die Berge. 5. Kinder über zehn Jahre müssen voll bezahlen. 6. Ich suche ein Buch über die deutsche Küche.",über,B1.pdf
B1,überall,,her yerde,,Sonstiges,"Ich habe überall gesucht, aber meine Brille ist weg.",überall,B1.pdf
B1,überfahren,,"araçla ezmek, çarpmak","überfährt, überfuhr, hat überfahren",Verb,Gestern hat ein Autofahrer einen Hund überfahren.,"überfahren, überfährt, überfuhr, hat überfahren",B1.pdf
B1,überhaupt,,"hiç, zaten, genel olarak",,Sonstiges,1. Die Suppe schmeckt mir überhaupt nicht. 2. Tut mir leid. Ich habe überhaupt keine Zeit. 3. Du willst mit meinem Auto fahren? Hast du überhaupt einen Führerschein?,überhaupt,B1.pdf
B1,überholen,,"sollamak, geçmek","überholt, überholte, hat überholt",Verb,Hier dürfen Lkws nicht überholen.,"überholen, überholt, überholte, hat überholt",B1.pdf
B1,überlegen,,"düşünmek, düşünüp taşınmak","überlegt, überlegte, hat überlegt",Verb,"1. Ich kann mich nicht entscheiden. Ich muss mir das noch überlegen. 2. Ich habe mir überlegt, ein Auto zu kaufen.","überlegen, überlegt, überlegte, hat überlegt",B1.pdf
B1,übermorgen,,"öbür gün, yarından sonraki gün",,Sonstiges,Morgen kann ich nicht. Wir sehen uns übermorgen.,übermorgen,B1.pdf
B1,übernachten,,"gecelemek, konaklamak","übernachtet, übernachtete, hat übernachtet",Verb,Wir haben auf dem Campingplatz übernachtet.,"übernachten, übernachtet, übernachtete, hat übernachtet",B1.pdf
B1,Übernachtung,die,"konaklama, geceleme",-en,Nomen,In diesem Hotel kostet die Übernachtung mit Frühstück 90 Euro.,"die Übernachtung, -en",B1.pdf
B1,übernehmen,,"devralmak, üstlenmek","übernimmt, übernahm, hat übernommen.",Verb,Ich habe das Geschäft von meinem Vater übernommen.,"übernehmen, übernimmt, übernahm, hat übernommen.",B1.pdf
B1,überprüfen,,"kontrol etmek, denetlemek","überprüft, überprüfte, hat überprüft",Verb,"Bitte überprüfen Sie, ob Ihr Name richtig geschrieben ist.","überprüfen, überprüft, überprüfte, hat überprüft",B1.pdf
B1,überqueren,,karşıya geçmek,"überquert, überquerte, hat überquert",Verb,Bitte die Straße nur an der Ampel überqueren.,"überqueren, überquert, überquerte, hat überquert",B1.pdf
B1,überraschen,,şaşırtmak,"überrascht, überraschte, hat überrascht",Verb,"Ich bin ganz überrascht, dass die Wohnung so billig ist.","überraschen, überrascht, überraschte, hat überrascht",B1.pdf
B1,Überraschung,die,sürpriz,-en,Nomen,"1. Ich habe eine Überraschung für dich. 2. Das ist ja eine Überraschung. Ich dachte, du bist im Urlaub.","die Überraschung,-en",B1.pdf
B1,überreden,,ikna etmek,"überredet, überredete, hat überredet",Verb,"Zuerst wollte ich nicht, aber mein Bruder hat mich überredet, einen Englischkurs zu machen.","überreden, überredet, überredete, hat überredet",B1.pdf
B1,Überschrift,die,başlık,-en,Nomen,1. Der Artikel erschien unter der folgenden Überschrift: „…“ 2. Die Überschrift passt überhaupt nicht zum Inhalt des Artikels.,"die Überschrift, -en",B1.pdf
B1,übersetzen,,"tercüme etmek, çevirmek","übersetzt, übersetzte, hat übersetzt",Verb,Können Sie mir bitte diesen Brief übersetzen?,"übersetzen, übersetzt, übersetzte, hat übersetzt",B1.pdf
B1,Übersetzer,der,"çevirmen, tercüman","die Übersetzerin, -nen",Nomen,- Meine Tochter möchte als Übersetzerin arbeiten.,"der Übersetzer, die Übersetzerin, -nen",B1.pdf
B1,Übersetzung,die,"tercüme, çeviri",-en,Nomen,Die Übersetzung des Buches ist sehr gut.,"die Übersetzung, -en",B1.pdf
B1,Überstunde,die,fazla mesai,-n,Nomen,Ich muss heute Überstunden machen.,"die Überstunde, -n",B1.pdf
B1,überübertreiben,,abartmak,"übertreibt, übertrieb, hat übertrieben",Verb,Ein bisschen Sport ist gesund. Aber man sollte es nicht übertreiben.,"überübertreiben, übertreibt, übertrieb, hat übertrieben",B1.pdf
B1,überweisen,,havale etmek,"überweist, überwies, hat überwiesen",Verb,1. Ich überweise dir das Geld. 2. Der Arzt hat mich ins Krankenhaus überwiesen.,"überweisen, überweist, überwies, hat überwiesen",B1.pdf
B1,Überweisung,die,"havale, para transferi",- en,Nomen,1. Sie können bar oder per Überweisung bezahlen. 2. Der Hausarzt hat mir eine Überweisung fürs Krankenhaus gegeben.,"die Überweisung, - en",B1.pdf
B1,sich überzeugen,,"ikna olmak, emin olmak","überzeugt, überzeugte, hat überzeugt",Verb,"1. Ihr Vorschlag überzeugt mich gar nicht. 2. Ich bin fest davon überzeugt, dass meine Entscheidung richtig ist. Wie bist du zu dieser Überzeugung gekommen?","(sich) überzeugen, überzeugt, überzeugte, hat überzeugt",B1.pdf
B1,Überzeugung,die,"kanaat, inanç",-en,Nomen,"1. Ihr Vorschlag überzeugt mich gar nicht. 2. Ich bin fest davon überzeugt, dass meine Entscheidung richtig ist. Wie bist du zu dieser Überzeugung gekommen?","die Überzeugung, -en",B1.pdf
B1,üblich,,"alışılmış, olağan, yaygın",,Sonstiges,"In Deutschland ist es üblich, früh zu Abend zu essen.",üblich,B1.pdf
B1,übrig,,"artan, geriye kalan",,Sonstiges,Ist noch etwas zu essen übrig?,übrig,B1.pdf
B1,übrigens,,"bu arada, sırası gelmişken",,Sonstiges,"Übrigens, kennst du schon die neuen Nachbarn?",übrigens,B1.pdf
B1,Ufer,das,"kıyı, sahil",-,Nomen,1. Er schwimmt ans Ufer zurück. 2. Am Seeufer ist es schön spazieren zu gehen.,"das Ufer, -",B1.pdf
B1,Uhr,die,saat,-en,Nomen,1. Wie viel Uhr ist es? 2. Es ist vier Uhr. 3. Um wie viel Uhr müssen wir gehen? 4. Meine Uhr ist stehen geblieben.,"die Uhr, -en",B1.pdf
B1,um,,"saat ...'de, etrafında, çevresinde",,Sonstiges,1. Wir treffen uns um 8 Uhr. 2. Die Apotheke ist gleich um die Ecke. 3. Die Benzinpreise sind schon wieder um 3 % gestiegen.,um,B1.pdf
B1,umarmen,,"kucaklamak, sarılmak","umarmt, umarmte, hat umarmt",Verb,Lass dich zum Abschied umarmen.,"umarmen, umarmt, umarmte, hat umarmt",B1.pdf
B1,um … zu,,-mek için,,Sonstiges,"Um gesund zu bleiben, musst du Sport machen und Gemüse essen.",um … zu,B1.pdf
B1,sich umdrehen,,"dönmek, çevirmek","dreht um, drehte um, hat umgedreht",Verb,1. Dreh dich mal um. Da hinten liegt das Buch doch. 2. Dreh das Blatt um; die Lösung steht auf der Rückseite.,"(sich) umdrehen, dreht um, drehte um, hat umgedreht",B1.pdf
